date,from_currency,to_currency,rate,source,currency_pair
2015-07-09,GBP,NGN,306.14,alpha_vantage,GBP/NGN
2015-07-10,GBP,NGN,308.88,alpha_vantage,GBP/NGN
2015-07-13,GBP,NGN,308.4,alpha_vantage,GBP/NGN
2015-07-14,GBP,NGN,311.24,alpha_vantage,GBP/NGN
2015-07-15,GBP,NGN,311.31,alpha_vantage,GBP/NGN
2015-07-16,GBP,NGN,310.69,alpha_vantage,GBP/NGN
2015-07-17,GBP,NGN,310.7,alpha_vantage,GBP/NGN
2015-07-20,GBP,NGN,309.83,alpha_vantage,GBP/NGN
2015-07-21,GBP,NGN,309.85,alpha_vantage,GBP/NGN
2015-07-22,GBP,NGN,310.83,alpha_vantage,GBP/NGN
2015-07-23,GBP,NGN,308.9,alpha_vantage,GBP/NGN
2015-07-24,GBP,NGN,308.77,alpha_vantage,GBP/NGN
2015-07-27,GBP,NGN,309.8,alpha_vantage,GBP/NGN
2015-07-28,GBP,NGN,310.85,alpha_vantage,GBP/NGN
2015-07-29,GBP,NGN,310.8,alpha_vantage,GBP/NGN
2015-07-30,GBP,NGN,310.54,alpha_vantage,GBP/NGN
2015-07-31,GBP,NGN,308.68,alpha_vantage,GBP/NGN
2015-08-03,GBP,NGN,310.4,alpha_vantage,GBP/NGN
2015-08-04,GBP,NGN,310,alpha_vantage,GBP/NGN
2015-08-05,GBP,NGN,310.63,alpha_vantage,GBP/NGN
2015-08-06,GBP,NGN,308.81,alpha_vantage,GBP/NGN
2015-08-07,GBP,NGN,308.29,alpha_vantage,GBP/NGN
2015-08-10,GBP,NGN,310.39,alpha_vantage,GBP/NGN
2015-08-11,GBP,NGN,310.3,alpha_vantage,GBP/NGN
2015-08-12,GBP,NGN,310.88,alpha_vantage,GBP/NGN
2015-08-13,GBP,NGN,310.68,alpha_vantage,GBP/NGN
2015-08-14,GBP,NGN,311.47,alpha_vantage,GBP/NGN
2015-08-17,GBP,NGN,310.24,alpha_vantage,GBP/NGN
2015-08-18,GBP,NGN,311.92,alpha_vantage,GBP/NGN
2015-08-19,GBP,NGN,312.24,alpha_vantage,GBP/NGN
2015-08-20,GBP,NGN,312.5,alpha_vantage,GBP/NGN
2015-08-21,GBP,NGN,312.5,alpha_vantage,GBP/NGN
2015-08-24,GBP,NGN,313.58,alpha_vantage,GBP/NGN
2015-08-25,GBP,NGN,312.69,alpha_vantage,GBP/NGN
2015-08-26,GBP,NGN,308.17,alpha_vantage,GBP/NGN
2015-08-27,GBP,NGN,306.89,alpha_vantage,GBP/NGN
2015-08-28,GBP,NGN,306.52,alpha_vantage,GBP/NGN
2015-08-31,GBP,NGN,305.63,alpha_vantage,GBP/NGN
2015-09-01,GBP,NGN,304.84,alpha_vantage,GBP/NGN
2015-09-02,GBP,NGN,304.86,alpha_vantage,GBP/NGN
2015-09-03,GBP,NGN,303.54,alpha_vantage,GBP/NGN
2015-09-04,GBP,NGN,299.79,alpha_vantage,GBP/NGN
2015-09-07,GBP,NGN,302.05,alpha_vantage,GBP/NGN
2015-09-08,GBP,NGN,306.56,alpha_vantage,GBP/NGN
2015-09-09,GBP,NGN,305.84,alpha_vantage,GBP/NGN
2015-09-10,GBP,NGN,307.54,alpha_vantage,GBP/NGN
2015-09-11,GBP,NGN,307.31,alpha_vantage,GBP/NGN
2015-09-14,GBP,NGN,307.1,alpha_vantage,GBP/NGN
2015-09-15,GBP,NGN,305.59,alpha_vantage,GBP/NGN
2015-09-16,GBP,NGN,308.61,alpha_vantage,GBP/NGN
2015-09-17,GBP,NGN,310.24,alpha_vantage,GBP/NGN
2015-09-18,GBP,NGN,309.16,alpha_vantage,GBP/NGN
2015-09-21,GBP,NGN,307.39,alpha_vantage,GBP/NGN
2015-09-22,GBP,NGN,305.89,alpha_vantage,GBP/NGN
2015-09-23,GBP,NGN,303.7,alpha_vantage,GBP/NGN
2015-09-24,GBP,NGN,303.06,alpha_vantage,GBP/NGN
2015-09-25,GBP,NGN,302.15,alpha_vantage,GBP/NGN
2015-09-28,GBP,NGN,301.95,alpha_vantage,GBP/NGN
2015-09-29,GBP,NGN,301.49,alpha_vantage,GBP/NGN
2015-09-30,GBP,NGN,299.74,alpha_vantage,GBP/NGN
2015-10-01,GBP,NGN,299.92,alpha_vantage,GBP/NGN
2015-10-02,GBP,NGN,302.47,alpha_vantage,GBP/NGN
2015-10-05,GBP,NGN,301.68,alpha_vantage,GBP/NGN
2015-10-06,GBP,NGN,303.32,alpha_vantage,GBP/NGN
2015-10-07,GBP,NGN,304.97,alpha_vantage,GBP/NGN
2015-10-08,GBP,NGN,305.66,alpha_vantage,GBP/NGN
2015-10-09,GBP,NGN,305.07,alpha_vantage,GBP/NGN
2015-10-12,GBP,NGN,305.59,alpha_vantage,GBP/NGN
2015-10-13,GBP,NGN,303.75,alpha_vantage,GBP/NGN
2015-10-14,GBP,NGN,308.2,alpha_vantage,GBP/NGN
2015-10-15,GBP,NGN,308.13,alpha_vantage,GBP/NGN
2015-10-16,GBP,NGN,307.45,alpha_vantage,GBP/NGN
2015-10-19,GBP,NGN,308.04,alpha_vantage,GBP/NGN
2015-10-20,GBP,NGN,307.6,alpha_vantage,GBP/NGN
2015-10-21,GBP,NGN,306.78,alpha_vantage,GBP/NGN
2015-10-22,GBP,NGN,306.45,alpha_vantage,GBP/NGN
2015-10-23,GBP,NGN,304.98,alpha_vantage,GBP/NGN
2015-10-26,GBP,NGN,304.69,alpha_vantage,GBP/NGN
2015-10-27,GBP,NGN,304.96,alpha_vantage,GBP/NGN
2015-10-28,GBP,NGN,304.11,alpha_vantage,GBP/NGN
2015-10-29,GBP,NGN,305.04,alpha_vantage,GBP/NGN
2015-10-30,GBP,NGN,307.12,alpha_vantage,GBP/NGN
2015-11-02,GBP,NGN,306.85,alpha_vantage,GBP/NGN
2015-11-03,GBP,NGN,306.96,alpha_vantage,GBP/NGN
2015-11-04,GBP,NGN,306.42,alpha_vantage,GBP/NGN
2015-11-05,GBP,NGN,301.46,alpha_vantage,GBP/NGN
2015-11-06,GBP,NGN,298.2,alpha_vantage,GBP/NGN
2015-11-09,GBP,NGN,301.03,alpha_vantage,GBP/NGN
2015-11-10,GBP,NGN,301.09,alpha_vantage,GBP/NGN
2015-11-11,GBP,NGN,302.97,alpha_vantage,GBP/NGN
2015-11-12,GBP,NGN,303.29,alpha_vantage,GBP/NGN
2015-11-13,GBP,NGN,303.42,alpha_vantage,GBP/NGN
2015-11-16,GBP,NGN,302.73,alpha_vantage,GBP/NGN
2015-11-17,GBP,NGN,302.88,alpha_vantage,GBP/NGN
2015-11-18,GBP,NGN,303.33,alpha_vantage,GBP/NGN
2015-11-19,GBP,NGN,304.45,alpha_vantage,GBP/NGN
2015-11-20,GBP,NGN,302.53,alpha_vantage,GBP/NGN
2015-11-23,GBP,NGN,301.23,alpha_vantage,GBP/NGN
2015-11-24,GBP,NGN,300.42,alpha_vantage,GBP/NGN
2015-11-25,GBP,NGN,301.26,alpha_vantage,GBP/NGN
2015-11-26,GBP,NGN,300.57,alpha_vantage,GBP/NGN
2015-11-27,GBP,NGN,299.42,alpha_vantage,GBP/NGN
2015-11-30,GBP,NGN,299.83,alpha_vantage,GBP/NGN
2015-12-01,GBP,NGN,300.28,alpha_vantage,GBP/NGN
2015-12-02,GBP,NGN,297.68,alpha_vantage,GBP/NGN
2015-12-03,GBP,NGN,301.21,alpha_vantage,GBP/NGN
2015-12-04,GBP,NGN,299.36,alpha_vantage,GBP/NGN
2015-12-07,GBP,NGN,299.71,alpha_vantage,GBP/NGN
2015-12-08,GBP,NGN,298.97,alpha_vantage,GBP/NGN
2015-12-09,GBP,NGN,302.29,alpha_vantage,GBP/NGN
2015-12-10,GBP,NGN,301.07,alpha_vantage,GBP/NGN
2015-12-11,GBP,NGN,303.09,alpha_vantage,GBP/NGN
2015-12-14,GBP,NGN,302.25,alpha_vantage,GBP/NGN
2015-12-15,GBP,NGN,299.42,alpha_vantage,GBP/NGN
2015-12-16,GBP,NGN,298.55,alpha_vantage,GBP/NGN
2015-12-17,GBP,NGN,295.4,alpha_vantage,GBP/NGN
2015-12-18,GBP,NGN,296.6,alpha_vantage,GBP/NGN
2015-12-21,GBP,NGN,294.95,alpha_vantage,GBP/NGN
2015-12-22,GBP,NGN,295.28,alpha_vantage,GBP/NGN
2015-12-23,GBP,NGN,296.23,alpha_vantage,GBP/NGN
2015-12-24,GBP,NGN,296.97,alpha_vantage,GBP/NGN
2015-12-25,GBP,NGN,297.29,alpha_vantage,GBP/NGN
2015-12-28,GBP,NGN,296.24,alpha_vantage,GBP/NGN
2015-12-29,GBP,NGN,294.74,alpha_vantage,GBP/NGN
2015-12-30,GBP,NGN,295.1,alpha_vantage,GBP/NGN
2015-12-31,GBP,NGN,293.63,alpha_vantage,GBP/NGN
2016-01-01,GBP,NGN,293.45,alpha_vantage,GBP/NGN
2016-01-04,GBP,NGN,293.11,alpha_vantage,GBP/NGN
2016-01-05,GBP,NGN,292.04,alpha_vantage,GBP/NGN
2016-01-06,GBP,NGN,289.95,alpha_vantage,GBP/NGN
2016-01-07,GBP,NGN,290.61,alpha_vantage,GBP/NGN
2016-01-08,GBP,NGN,289.23,alpha_vantage,GBP/NGN
2016-01-11,GBP,NGN,289.1,alpha_vantage,GBP/NGN
2016-01-12,GBP,NGN,287.34,alpha_vantage,GBP/NGN
2016-01-13,GBP,NGN,286.66,alpha_vantage,GBP/NGN
2016-01-14,GBP,NGN,286.37,alpha_vantage,GBP/NGN
2016-01-15,GBP,NGN,283.98,alpha_vantage,GBP/NGN
2016-01-18,GBP,NGN,283.63,alpha_vantage,GBP/NGN
2016-01-19,GBP,NGN,280.67,alpha_vantage,GBP/NGN
2016-01-20,GBP,NGN,282.29,alpha_vantage,GBP/NGN
2016-01-21,GBP,NGN,283.06,alpha_vantage,GBP/NGN
2016-01-22,GBP,NGN,284.02,alpha_vantage,GBP/NGN
2016-01-25,GBP,NGN,283.69,alpha_vantage,GBP/NGN
2016-01-26,GBP,NGN,285.77,alpha_vantage,GBP/NGN
2016-01-27,GBP,NGN,283.17,alpha_vantage,GBP/NGN
2016-01-28,GBP,NGN,285.38,alpha_vantage,GBP/NGN
2016-01-29,GBP,NGN,283.76,alpha_vantage,GBP/NGN
2016-02-01,GBP,NGN,287.36,alpha_vantage,GBP/NGN
2016-02-02,GBP,NGN,285.65,alpha_vantage,GBP/NGN
2016-02-03,GBP,NGN,290.02,alpha_vantage,GBP/NGN
2016-02-04,GBP,NGN,290.41,alpha_vantage,GBP/NGN
2016-02-05,GBP,NGN,288.82,alpha_vantage,GBP/NGN
2016-02-08,GBP,NGN,287.32,alpha_vantage,GBP/NGN
2016-02-09,GBP,NGN,288.15,alpha_vantage,GBP/NGN
2016-02-10,GBP,NGN,288.97,alpha_vantage,GBP/NGN
2016-02-11,GBP,NGN,288.4,alpha_vantage,GBP/NGN
2016-02-12,GBP,NGN,288.88,alpha_vantage,GBP/NGN
2016-02-15,GBP,NGN,287.46,alpha_vantage,GBP/NGN
2016-02-16,GBP,NGN,284.75,alpha_vantage,GBP/NGN
2016-02-17,GBP,NGN,284.57,alpha_vantage,GBP/NGN
2016-02-18,GBP,NGN,285.56,alpha_vantage,GBP/NGN
2016-02-19,GBP,NGN,286.92,alpha_vantage,GBP/NGN
2016-02-22,GBP,NGN,281.83,alpha_vantage,GBP/NGN
2016-02-23,GBP,NGN,279.31,alpha_vantage,GBP/NGN
2016-02-24,GBP,NGN,277.47,alpha_vantage,GBP/NGN
2016-02-25,GBP,NGN,278.01,alpha_vantage,GBP/NGN
2016-02-26,GBP,NGN,276.26,alpha_vantage,GBP/NGN
2016-02-29,GBP,NGN,277.43,alpha_vantage,GBP/NGN
2016-03-01,GBP,NGN,277.84,alpha_vantage,GBP/NGN
2016-03-02,GBP,NGN,280.38,alpha_vantage,GBP/NGN
2016-03-03,GBP,NGN,282.27,alpha_vantage,GBP/NGN
2016-03-04,GBP,NGN,283.36,alpha_vantage,GBP/NGN
2016-03-07,GBP,NGN,283.78,alpha_vantage,GBP/NGN
2016-03-08,GBP,NGN,283.01,alpha_vantage,GBP/NGN
2016-03-09,GBP,NGN,283.09,alpha_vantage,GBP/NGN
2016-03-10,GBP,NGN,284.12,alpha_vantage,GBP/NGN
2016-03-11,GBP,NGN,284.96,alpha_vantage,GBP/NGN
2016-03-14,GBP,NGN,284.79,alpha_vantage,GBP/NGN
2016-03-15,GBP,NGN,281.97,alpha_vantage,GBP/NGN
2016-03-16,GBP,NGN,283.15,alpha_vantage,GBP/NGN
2016-03-17,GBP,NGN,288.27,alpha_vantage,GBP/NGN
2016-03-18,GBP,NGN,288.13,alpha_vantage,GBP/NGN
2016-03-21,GBP,NGN,285.93,alpha_vantage,GBP/NGN
2016-03-22,GBP,NGN,283.04,alpha_vantage,GBP/NGN
2016-03-23,GBP,NGN,281.18,alpha_vantage,GBP/NGN
2016-03-24,GBP,NGN,281.23,alpha_vantage,GBP/NGN
2016-03-25,GBP,NGN,281,alpha_vantage,GBP/NGN
2016-03-28,GBP,NGN,283.94,alpha_vantage,GBP/NGN
2016-03-29,GBP,NGN,285.04,alpha_vantage,GBP/NGN
2016-03-30,GBP,NGN,285.21,alpha_vantage,GBP/NGN
2016-03-31,GBP,NGN,285.24,alpha_vantage,GBP/NGN
2016-04-01,GBP,NGN,283.1,alpha_vantage,GBP/NGN
2016-04-04,GBP,NGN,284.05,alpha_vantage,GBP/NGN
2016-04-05,GBP,NGN,281.74,alpha_vantage,GBP/NGN
2016-04-06,GBP,NGN,281.24,alpha_vantage,GBP/NGN
2016-04-07,GBP,NGN,279.95,alpha_vantage,GBP/NGN
2016-04-08,GBP,NGN,281.36,alpha_vantage,GBP/NGN
2016-04-11,GBP,NGN,283.39,alpha_vantage,GBP/NGN
2016-04-12,GBP,NGN,283.84,alpha_vantage,GBP/NGN
2016-04-13,GBP,NGN,283.03,alpha_vantage,GBP/NGN
2016-04-14,GBP,NGN,281.11,alpha_vantage,GBP/NGN
2016-04-15,GBP,NGN,282.85,alpha_vantage,GBP/NGN
2016-04-18,GBP,NGN,284.25,alpha_vantage,GBP/NGN
2016-04-19,GBP,NGN,286.6,alpha_vantage,GBP/NGN
2016-04-20,GBP,NGN,285.51,alpha_vantage,GBP/NGN
2016-04-21,GBP,NGN,284.89,alpha_vantage,GBP/NGN
2016-04-22,GBP,NGN,287.1,alpha_vantage,GBP/NGN
2016-04-25,GBP,NGN,288.43,alpha_vantage,GBP/NGN
2016-04-26,GBP,NGN,288.94,alpha_vantage,GBP/NGN
2016-04-27,GBP,NGN,288.22,alpha_vantage,GBP/NGN
2016-04-28,GBP,NGN,290.32,alpha_vantage,GBP/NGN
2016-04-29,GBP,NGN,291.03,alpha_vantage,GBP/NGN
2016-05-02,GBP,NGN,291.83,alpha_vantage,GBP/NGN
2016-05-03,GBP,NGN,289.32,alpha_vantage,GBP/NGN
2016-05-04,GBP,NGN,288.64,alpha_vantage,GBP/NGN
2016-05-05,GBP,NGN,288.25,alpha_vantage,GBP/NGN
2016-05-06,GBP,NGN,287.32,alpha_vantage,GBP/NGN
2016-05-09,GBP,NGN,286.42,alpha_vantage,GBP/NGN
2016-05-10,GBP,NGN,287.69,alpha_vantage,GBP/NGN
2016-05-11,GBP,NGN,287.53,alpha_vantage,GBP/NGN
2016-05-12,GBP,NGN,287.7,alpha_vantage,GBP/NGN
2016-05-13,GBP,NGN,286.1,alpha_vantage,GBP/NGN
2016-05-16,GBP,NGN,286.97,alpha_vantage,GBP/NGN
2016-05-17,GBP,NGN,287.91,alpha_vantage,GBP/NGN
2016-05-18,GBP,NGN,290.56,alpha_vantage,GBP/NGN
2016-05-19,GBP,NGN,290.59,alpha_vantage,GBP/NGN
2016-05-20,GBP,NGN,287.49,alpha_vantage,GBP/NGN
2016-05-23,GBP,NGN,288.15,alpha_vantage,GBP/NGN
2016-05-24,GBP,NGN,291.17,alpha_vantage,GBP/NGN
2016-05-25,GBP,NGN,291.27,alpha_vantage,GBP/NGN
2016-05-26,GBP,NGN,290.68,alpha_vantage,GBP/NGN
2016-05-27,GBP,NGN,290.92,alpha_vantage,GBP/NGN
2016-05-30,GBP,NGN,291.09,alpha_vantage,GBP/NGN
2016-05-31,GBP,NGN,287.2,alpha_vantage,GBP/NGN
2016-06-01,GBP,NGN,286.75,alpha_vantage,GBP/NGN
2016-06-02,GBP,NGN,286.84,alpha_vantage,GBP/NGN
2016-06-03,GBP,NGN,287.68,alpha_vantage,GBP/NGN
2016-06-06,GBP,NGN,287.85,alpha_vantage,GBP/NGN
2016-06-07,GBP,NGN,288.1,alpha_vantage,GBP/NGN
2016-06-08,GBP,NGN,288.99,alpha_vantage,GBP/NGN
2016-06-09,GBP,NGN,287.72,alpha_vantage,GBP/NGN
2016-06-10,GBP,NGN,282.49,alpha_vantage,GBP/NGN
2016-06-13,GBP,NGN,283.08,alpha_vantage,GBP/NGN
2016-06-14,GBP,NGN,280.72,alpha_vantage,GBP/NGN
2016-06-15,GBP,NGN,282.19,alpha_vantage,GBP/NGN
2016-06-16,GBP,NGN,282.96,alpha_vantage,GBP/NGN
2016-06-17,GBP,NGN,285.98,alpha_vantage,GBP/NGN
2016-06-20,GBP,NGN,374.46,alpha_vantage,GBP/NGN
2016-06-21,GBP,NGN,413.1,alpha_vantage,GBP/NGN
2016-06-22,GBP,NGN,420.05,alpha_vantage,GBP/NGN
2016-06-23,GBP,NGN,424.21,alpha_vantage,GBP/NGN
2016-06-24,GBP,NGN,385.91,alpha_vantage,GBP/NGN
2016-06-27,GBP,NGN,373.06,alpha_vantage,GBP/NGN
2016-06-28,GBP,NGN,375.47,alpha_vantage,GBP/NGN
2016-06-29,GBP,NGN,379.42,alpha_vantage,GBP/NGN
2016-06-30,GBP,NGN,375.44,alpha_vantage,GBP/NGN
2016-07-01,GBP,NGN,375.11,alpha_vantage,GBP/NGN
2016-07-04,GBP,NGN,375.65,alpha_vantage,GBP/NGN
2016-07-05,GBP,NGN,366.25,alpha_vantage,GBP/NGN
2016-07-06,GBP,NGN,364.33,alpha_vantage,GBP/NGN
2016-07-07,GBP,NGN,363.73,alpha_vantage,GBP/NGN
2016-07-08,GBP,NGN,364.08,alpha_vantage,GBP/NGN
2016-07-11,GBP,NGN,367.74,alpha_vantage,GBP/NGN
2016-07-12,GBP,NGN,374.89,alpha_vantage,GBP/NGN
2016-07-13,GBP,NGN,371.25,alpha_vantage,GBP/NGN
2016-07-14,GBP,NGN,377.02,alpha_vantage,GBP/NGN
2016-07-15,GBP,NGN,375.61,alpha_vantage,GBP/NGN
2016-07-18,GBP,NGN,391.66,alpha_vantage,GBP/NGN
2016-07-19,GBP,NGN,384.33,alpha_vantage,GBP/NGN
2016-07-20,GBP,NGN,389.75,alpha_vantage,GBP/NGN
2016-07-21,GBP,NGN,388.45,alpha_vantage,GBP/NGN
2016-07-22,GBP,NGN,400.12,alpha_vantage,GBP/NGN
2016-07-25,GBP,NGN,405.53,alpha_vantage,GBP/NGN
2016-07-26,GBP,NGN,410.08,alpha_vantage,GBP/NGN
2016-07-27,GBP,NGN,415.82,alpha_vantage,GBP/NGN
2016-07-28,GBP,NGN,414.81,alpha_vantage,GBP/NGN
2016-07-29,GBP,NGN,422.62,alpha_vantage,GBP/NGN
2016-08-01,GBP,NGN,421.58,alpha_vantage,GBP/NGN
2016-08-02,GBP,NGN,423.68,alpha_vantage,GBP/NGN
2016-08-03,GBP,NGN,426.56,alpha_vantage,GBP/NGN
2016-08-04,GBP,NGN,414.08,alpha_vantage,GBP/NGN
2016-08-05,GBP,NGN,417.23,alpha_vantage,GBP/NGN
2016-08-08,GBP,NGN,412.83,alpha_vantage,GBP/NGN
2016-08-09,GBP,NGN,415.74,alpha_vantage,GBP/NGN
2016-08-10,GBP,NGN,418.72,alpha_vantage,GBP/NGN
2016-08-11,GBP,NGN,414.79,alpha_vantage,GBP/NGN
2016-08-12,GBP,NGN,400.7,alpha_vantage,GBP/NGN
2016-08-15,GBP,NGN,400.19,alpha_vantage,GBP/NGN
2016-08-16,GBP,NGN,411.09,alpha_vantage,GBP/NGN
2016-08-17,GBP,NGN,418.89,alpha_vantage,GBP/NGN
2016-08-18,GBP,NGN,460.86,alpha_vantage,GBP/NGN
2016-08-19,GBP,NGN,444.75,alpha_vantage,GBP/NGN
2016-08-22,GBP,NGN,432.41,alpha_vantage,GBP/NGN
2016-08-23,GBP,NGN,435.71,alpha_vantage,GBP/NGN
2016-08-24,GBP,NGN,436.91,alpha_vantage,GBP/NGN
2016-08-25,GBP,NGN,415.65,alpha_vantage,GBP/NGN
2016-08-26,GBP,NGN,413.7,alpha_vantage,GBP/NGN
2016-08-29,GBP,NGN,413.02,alpha_vantage,GBP/NGN
2016-08-30,GBP,NGN,397.8,alpha_vantage,GBP/NGN
2016-08-31,GBP,NGN,400.4,alpha_vantage,GBP/NGN
2016-09-01,GBP,NGN,405.1,alpha_vantage,GBP/NGN
2016-09-02,GBP,NGN,404.68,alpha_vantage,GBP/NGN
2016-09-05,GBP,NGN,421.83,alpha_vantage,GBP/NGN
2016-09-06,GBP,NGN,409,alpha_vantage,GBP/NGN
2016-09-07,GBP,NGN,406.37,alpha_vantage,GBP/NGN
2016-09-08,GBP,NGN,404.44,alpha_vantage,GBP/NGN
2016-09-09,GBP,NGN,403.77,alpha_vantage,GBP/NGN
2016-09-12,GBP,NGN,406.27,alpha_vantage,GBP/NGN
2016-09-13,GBP,NGN,401.9,alpha_vantage,GBP/NGN
2016-09-14,GBP,NGN,403.1,alpha_vantage,GBP/NGN
2016-09-15,GBP,NGN,403.3,alpha_vantage,GBP/NGN
2016-09-16,GBP,NGN,395.45,alpha_vantage,GBP/NGN
2016-09-19,GBP,NGN,396.88,alpha_vantage,GBP/NGN
2016-09-20,GBP,NGN,397.28,alpha_vantage,GBP/NGN
2016-09-21,GBP,NGN,396.85,alpha_vantage,GBP/NGN
2016-09-22,GBP,NGN,398.11,alpha_vantage,GBP/NGN
2016-09-23,GBP,NGN,395.31,alpha_vantage,GBP/NGN
2016-09-26,GBP,NGN,395.51,alpha_vantage,GBP/NGN
2016-09-27,GBP,NGN,396.44,alpha_vantage,GBP/NGN
2016-09-28,GBP,NGN,396.95,alpha_vantage,GBP/NGN
2016-09-29,GBP,NGN,395.5,alpha_vantage,GBP/NGN
2016-09-30,GBP,NGN,395.71,alpha_vantage,GBP/NGN
2016-10-03,GBP,NGN,391.53,alpha_vantage,GBP/NGN
2016-10-04,GBP,NGN,387.96,alpha_vantage,GBP/NGN
2016-10-05,GBP,NGN,388.22,alpha_vantage,GBP/NGN
2016-10-06,GBP,NGN,384.22,alpha_vantage,GBP/NGN
2016-10-07,GBP,NGN,378.61,alpha_vantage,GBP/NGN
2016-10-10,GBP,NGN,376.32,alpha_vantage,GBP/NGN
2016-10-11,GBP,NGN,369.46,alpha_vantage,GBP/NGN
2016-10-12,GBP,NGN,371.49,alpha_vantage,GBP/NGN
2016-10-13,GBP,NGN,372.95,alpha_vantage,GBP/NGN
2016-10-14,GBP,NGN,370.97,alpha_vantage,GBP/NGN
2016-10-17,GBP,NGN,370.99,alpha_vantage,GBP/NGN
2016-10-18,GBP,NGN,374.35,alpha_vantage,GBP/NGN
2016-10-19,GBP,NGN,374.43,alpha_vantage,GBP/NGN
2016-10-20,GBP,NGN,373.58,alpha_vantage,GBP/NGN
2016-10-21,GBP,NGN,372.52,alpha_vantage,GBP/NGN
2016-10-24,GBP,NGN,372.15,alpha_vantage,GBP/NGN
2016-10-25,GBP,NGN,371.41,alpha_vantage,GBP/NGN
2016-10-26,GBP,NGN,372.99,alpha_vantage,GBP/NGN
2016-10-27,GBP,NGN,386.58,alpha_vantage,GBP/NGN
2016-10-28,GBP,NGN,371.7,alpha_vantage,GBP/NGN
2016-10-31,GBP,NGN,373.1,alpha_vantage,GBP/NGN
2016-11-01,GBP,NGN,373.28,alpha_vantage,GBP/NGN
2016-11-02,GBP,NGN,375,alpha_vantage,GBP/NGN
2016-11-14,GBP,NGN,394.91,alpha_vantage,GBP/NGN
2016-11-15,GBP,NGN,392.67,alpha_vantage,GBP/NGN
2016-11-17,GBP,NGN,392.83,alpha_vantage,GBP/NGN
2016-11-18,GBP,NGN,391.21,alpha_vantage,GBP/NGN
2016-11-21,GBP,NGN,395.4,alpha_vantage,GBP/NGN
2016-11-24,GBP,NGN,393.61,alpha_vantage,GBP/NGN
2016-11-25,GBP,NGN,392.55,alpha_vantage,GBP/NGN
2016-11-28,GBP,NGN,391.6,alpha_vantage,GBP/NGN
2016-11-29,GBP,NGN,394.04,alpha_vantage,GBP/NGN
2016-11-30,GBP,NGN,394.48,alpha_vantage,GBP/NGN
2016-12-01,GBP,NGN,398.54,alpha_vantage,GBP/NGN
2016-12-02,GBP,NGN,399.83,alpha_vantage,GBP/NGN
2016-12-06,GBP,NGN,401.18,alpha_vantage,GBP/NGN
2016-12-07,GBP,NGN,398.1,alpha_vantage,GBP/NGN
2016-12-08,GBP,NGN,398.4,alpha_vantage,GBP/NGN
2016-12-09,GBP,NGN,397.93,alpha_vantage,GBP/NGN
2016-12-12,GBP,NGN,401.03,alpha_vantage,GBP/NGN
2016-12-13,GBP,NGN,401.14,alpha_vantage,GBP/NGN
2016-12-14,GBP,NGN,401.85,alpha_vantage,GBP/NGN
2016-12-15,GBP,NGN,393.68,alpha_vantage,GBP/NGN
2016-12-16,GBP,NGN,395.9,alpha_vantage,GBP/NGN
2016-12-19,GBP,NGN,392.93,alpha_vantage,GBP/NGN
2016-12-20,GBP,NGN,391.53,alpha_vantage,GBP/NGN
2016-12-21,GBP,NGN,376.79,alpha_vantage,GBP/NGN
2016-12-22,GBP,NGN,374.27,alpha_vantage,GBP/NGN
2016-12-23,GBP,NGN,388.58,alpha_vantage,GBP/NGN
2016-12-26,GBP,NGN,373.8,alpha_vantage,GBP/NGN
2016-12-27,GBP,NGN,373.83,alpha_vantage,GBP/NGN
2016-12-28,GBP,NGN,372.46,alpha_vantage,GBP/NGN
2016-12-29,GBP,NGN,373.57,alpha_vantage,GBP/NGN
2016-12-30,GBP,NGN,375.42,alpha_vantage,GBP/NGN
2017-01-02,GBP,NGN,373.76,alpha_vantage,GBP/NGN
2017-01-03,GBP,NGN,372.39,alpha_vantage,GBP/NGN
2017-01-04,GBP,NGN,375.06,alpha_vantage,GBP/NGN
2017-01-05,GBP,NGN,377.99,alpha_vantage,GBP/NGN
2017-01-06,GBP,NGN,374.03,alpha_vantage,GBP/NGN
2017-01-09,GBP,NGN,370.52,alpha_vantage,GBP/NGN
2017-01-10,GBP,NGN,370.68,alpha_vantage,GBP/NGN
2017-01-11,GBP,NGN,386.16,alpha_vantage,GBP/NGN
2017-01-12,GBP,NGN,385.7,alpha_vantage,GBP/NGN
2017-01-13,GBP,NGN,386.07,alpha_vantage,GBP/NGN
2017-01-16,GBP,NGN,381.46,alpha_vantage,GBP/NGN
2017-01-17,GBP,NGN,392.41,alpha_vantage,GBP/NGN
2017-01-18,GBP,NGN,388.99,alpha_vantage,GBP/NGN
2017-01-19,GBP,NGN,390.96,alpha_vantage,GBP/NGN
2017-01-20,GBP,NGN,392.75,alpha_vantage,GBP/NGN
2017-01-23,GBP,NGN,397.83,alpha_vantage,GBP/NGN
2017-01-25,GBP,NGN,399.93,alpha_vantage,GBP/NGN
2017-01-26,GBP,NGN,399.77,alpha_vantage,GBP/NGN
2017-01-27,GBP,NGN,398.78,alpha_vantage,GBP/NGN
2017-01-31,GBP,NGN,399.28,alpha_vantage,GBP/NGN
2017-02-01,GBP,NGN,401.77,alpha_vantage,GBP/NGN
2017-02-02,GBP,NGN,397.77,alpha_vantage,GBP/NGN
2017-02-03,GBP,NGN,396.17,alpha_vantage,GBP/NGN
